Year,Municipality,Crop,Variety,Farms,Acres,Yield/Acre,t,i,Latitude,Longitude
2008,PRAIRIE VIEW,RED SPRING WHEAT,AC DOMAIN (BW 148),30,7040.0,1.229,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,RED SPRING WHEAT,AC INTREPID (BW 693),4,1189.0,1.237,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,RED SPRING WHEAT,CDC GO (BW781),4,673.0,1.66,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,RED SPRING WHEAT,CDC IMAGINE (BW758)(IMI),6,1138.0,1.131,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,RED SPRING WHEAT,CDC TEAL (BW 616),3,926.0,1.699,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,RED SPRING WHEAT,HARVEST (BW259),6,2352.0,1.648,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,RED SPRING WHEAT,INFINITY (BW 799),5,1328.0,1.442,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,RED SPRING WHEAT,KANE (BW342),3,848.0,1.664,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,RED SPRING WHEAT,MCKENZIE (BW 205),7,1498.0,1.119,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,RED SPRING WHEAT,SUPERB (BW252),33,13309.0,1.292,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,RED SPRING WHEAT,5400IP (BW295),6,2651.0,1.307,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,RED SPRING WHEAT,5602HR (BW297),19,4550.0,1.266,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,WINTER WHEAT,CDC BUTEO (S96-33),17,4884.0,1.737,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,WINTER WHEAT,CDC FALCON,17,4707.0,1.967,13,62,50.2863,-101.1167
2008,PRAIRIE VIEW,WINTER WHEAT,MCCLINTOCK (UM 5089),7,2513.0,1.595,13,62,50.2863,-101.1167
2008,REYNOLDS,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),4,618.0,0.723,13,63,,
2008,REYNOLDS,RED SPRING WHEAT,AC DOMAIN (BW 148),3,556.0,1.47,13,63,,
2008,REYNOLDS,SOYBEANS,RR ROSCO <HYLAND> |PR31805RR| (RT),6,890.0,0.855,13,63,,
2008,REYNOLDS,WINTER WHEAT,CDC FALCON,6,722.0,1.571,13,63,,
2008,RHINELAND,ALFALFA,NO VAR,14,730.0,1.964,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,NEX 830 CL (NQC02CNX21) (ST),23,4383.0,1.013,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,NEX 845CL (DN040845)(ST),17,3364.0,0.99,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,V2010 <VICTORY> |03H252| (RT),6,1090.0,1.024,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,1143 <INVIGOR HEALTH> (LT),6,930.0,1.1,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,1841 (RT),5,632.0,1.001,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,45H21 <PIONEER> (RT),14,986.0,0.916,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,45H24 <PIONEER> (RT),6,564.0,0.861,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,45H26 <PIONEER> |03N230R| (RT),14,1320.0,1.072,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),63,8423.0,1.072,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),23,3740.0,1.061,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),13,1735.0,1.085,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),29,2928.0,1.086,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,71-45RR (Z2409) (RT),13,1484.0,1.001,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,8440 <INVIGOR> |PHS04-781| (LT),13,1406.0,1.115,13,64,,
2008,RHINELAND,ARGENTINE CANOLA,9590 (LT),33,5317.0,1.075,13,64,,
2008,RHINELAND,BARLEY,CONLON,22,2178.0,1.762,13,64,,
2008,RHINELAND,BARLEY,TRADITION (BT 954),8,789.0,1.908,13,64,,
2008,RHINELAND,BLACK BEANS,AC HARBLACK,7,706.0,0.669,13,64,,
2008,RHINELAND,BLACK BEANS,CDC JET (315-18),7,765.0,0.638,13,64,,
2008,RHINELAND,BLACK BEANS,ECLIPSE,14,2470.0,0.918,13,64,,
2008,RHINELAND,BLACK BEANS,T39,10,895.0,0.748,13,64,,
2008,RHINELAND,GRAIN CORN,DEKALB DKC26-78 (RT),8,1284.0,3.282,13,64,,
2008,RHINELAND,GRAIN CORN,DEKALB DKC26-79 (RT)(BT),24,2673.0,3.388,13,64,,
2008,RHINELAND,GRAIN CORN,DEKALB DKC26-79(RT),6,1564.0,3.202,13,64,,
2008,RHINELAND,GRAIN CORN,DKC27-45 <DEKALB> (BT)(RT),5,659.0,3.248,13,64,,
2008,RHINELAND,GRAIN CORN,HYLAND HL R208 (RT),5,619.0,2.829,13,64,,
2008,RHINELAND,GRAIN CORN,PIONEER 39B93,9,805.0,3.443,13,64,,
2008,RHINELAND,GRAIN CORN,PIONEER 39B94 (BT)(LT)(RT),40,5217.0,3.401,13,64,,
2008,RHINELAND,GRAIN CORN,PIONEER 39B96 (BT)(LT),21,4665.0,3.375,13,64,,
2008,RHINELAND,GRAIN CORN,PIONEER 39H83 (RT),4,613.0,3.153,13,64,,
2008,RHINELAND,GRAIN CORN,39B90 <PIONEER> (RT),17,2477.5,3.183,13,64,,
2008,RHINELAND,GRAIN CORN,39D95 <PIONEER> (BT)(LT)(RT),15,1227.0,3.591,13,64,,
2008,RHINELAND,GRAIN CORN,39D97 <PIONEER> (BT)(LT)(RT),40,5268.0,3.48,13,64,,
2008,RHINELAND,GRAIN CORN,39M27 <PIONEER> (BT),13,1619.0,3.411,13,64,,
2008,RHINELAND,KIDNEY BEANS,PINK PANTHER (EX08590462),9,2035.0,0.771,13,64,,
2008,RHINELAND,NON-OIL SUNFLOWERS,CHS RH 1121,3,949.0,0.779,13,64,,
2008,RHINELAND,NON-OIL SUNFLOWERS,6946 <SEEDS2000>,18,2556.0,0.735,13,64,,
2008,RHINELAND,OATS,FURLONG (OT2009),9,1089.0,1.838,13,64,,
2008,RHINELAND,OATS,RONALD (OT296),29,3891.0,1.927,13,64,,
2008,RHINELAND,OIL SUNFLOWERS,P63M80 <PIONEER> (MO),3,537.0,0.896,13,64,,
2008,RHINELAND,OTH DRY EDIBLE BEANS,BERYL,7,1121.0,0.949,13,64,,
2008,RHINELAND,OTH DRY EDIBLE BEANS,FLOYD (ROG 312R),4,672.0,0.864,13,64,,
2008,RHINELAND,PINTO BEANS,AC OLE (HR 50),12,1249.0,0.879,13,64,,
2008,RHINELAND,PINTO BEANS,AC PINTOBA (HR 55),14,1751.0,0.854,13,64,,
2008,RHINELAND,PINTO BEANS,BUSTER,6,624.0,0.978,13,64,,
2008,RHINELAND,PINTO BEANS,MAVERICK,37,6216.0,0.879,13,64,,
2008,RHINELAND,PINTO BEANS,WINDBREAKER (EX08530762),51,8244.0,0.982,13,64,,
2008,RHINELAND,PROC POTATOES-DRYLND,RUSSET BURBANK (GEMS),7,585.0,9.44,13,64,,
2008,RHINELAND,PROC POTATOES-DRYLND,SHEPODY,7,748.0,9.696,13,64,,
2008,RHINELAND,PROC POTATOES-IRRIG,RUSSET BURBANK (GEMS),8,1761.0,8.926,13,64,,
2008,RHINELAND,RED SPRING WHEAT,AC BARRIE (BW 661),65,12208.0,1.675,13,64,,
2008,RHINELAND,RED SPRING WHEAT,AC DOMAIN (BW 148),79,13446.0,1.664,13,64,,
2008,RHINELAND,RED SPRING WHEAT,CDC GO (BW781),6,792.0,1.919,13,64,,
2008,RHINELAND,RED SPRING WHEAT,SOMERSET (BW307),6,965.0,1.623,13,64,,
2008,RHINELAND,RED SPRING WHEAT,SUPERB (BW252),19,2701.0,1.876,13,64,,
2008,RHINELAND,RED SPRING WHEAT,5602HR (BW297),25,4683.0,1.653,13,64,,
2008,RHINELAND,SOYBEANS,NSC PORTAGE RR (2013)(RT),21,4432.0,0.806,13,64,,
2008,RHINELAND,SOYBEANS,RR ROSCO <HYLAND> |PR31805RR| (RT),8,821.0,0.721,13,64,,
2008,RHINELAND,SOYBEANS,25-02R (SN83541 USA) (RT),16,2621.0,0.851,13,64,,
2008,RHINELAND,SOYBEANS,90A06 (PH06002)(RT),4,616.0,0.843,13,64,,
2008,RHINELAND,SOYBEANS,90M01 <PIONEER> |PH0502| (RT),43,6431.0,0.781,13,64,,
2008,RHINELAND,SOYBEANS,90M02 (PH06004)(RT),5,751.0,0.901,13,64,,
2008,RHINELAND,WHITE PEA BEANS,T9903,19,1959.0,0.71,13,64,,
2008,RHINELAND,WINTER WHEAT,CDC FALCON,73,12827.0,2.194,13,64,,
2008,RIDING MOUNTAIN WEST,ALFALFA,NO VAR,25,2759.0,1.237,13,65,,
2008,RIDING MOUNTAIN WEST,ALFALFA/GRASS MIX.,NO VAR (ALF & MEADOW BROME),14,1000.0,1.394,13,65,,
2008,RIDING MOUNTAIN WEST,ALFALFA/GRASS MIX.,NO VAR (ALF & TIM),11,928.0,1.165,13,65,,
2008,RIDING MOUNTAIN WEST,ALFALFA/GRASS MIX.,NO VAR (ALF BRM TIM),14,1101.0,1.257,13,65,,
2008,RIDING MOUNTAIN WEST,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),46,5129.0,1.183,13,65,,
2008,RIDING MOUNTAIN WEST,ALFALFA/GRASS MIX.,NO VAR (VARIETY TYPE UNKNOWN),35,3594.0,1.093,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,NEX 845CL (DN040845)(ST),17,6166.0,0.882,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,V1035 <VICTORY> (RT),8,1933.0,0.847,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,1143 <INVIGOR HEALTH> (LT),5,810.0,0.985,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,34-55(DKL) (RT),6,1144.0,0.798,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,34-65 (RT),20,3636.0,0.859,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,45H21 <PIONEER> (RT),5,1230.0,0.946,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,45H26 <PIONEER> |03N230R| (RT),7,1531.0,0.972,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,45H73 <PIONEER> |04N205I| (ST),3,879.0,0.938,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,46A76 <PIONEER> |NS2804| (ST),4,997.0,0.622,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,46P50 (03N322R) (RT),9,2396.0,0.965,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),18,3836.0,0.94,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),9,2589.0,0.92,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),21,5455.0,1.086,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),24,4737.0,1.06,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,71-45RR (Z2409) (RT),28,6596.0,0.914,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,8440 <INVIGOR> |PHS04-781| (LT),16,4706.0,1.134,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,9550 <MONSANTO> |PR6336| (RT),3,893.0,0.695,13,65,,
2008,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,9590 (LT),3,608.0,1.075,13,65,,
2008,RIDING MOUNTAIN WEST,BARLEY,AC METCALFE (TR 232),25,3708.0,1.396,13,65,,
2008,RIDING MOUNTAIN WEST,BARLEY,AC RANGER (EX467-5),6,773.0,1.277,13,65,,
2008,RIDING MOUNTAIN WEST,BARLEY,CDC COPELAND (TR 150),10,2419.0,1.759,13,65,,
2008,RIDING MOUNTAIN WEST,BARLEY,CDC STRATUS (TR 128),4,1111.0,1.565,13,65,,
2008,RIDING MOUNTAIN WEST,BARLEY,LEGACY (BT950),16,2793.0,1.66,13,65,,
2008,RIDING MOUNTAIN WEST,BARLEY,TRADITION (BT 954),18,3678.0,1.676,13,65,,
2008,RIDING MOUNTAIN WEST,FIELD PEAS,CDC GOLDEN (CDC 0007),5,1389.0,1.202,13,65,,
2008,RIDING MOUNTAIN WEST,FLAX,CDC BETHUNE (FP1026),8,1831.0,0.764,13,65,,
2008,RIDING MOUNTAIN WEST,FLAX,CDC SORREL (FP2141),3,848.0,0.677,13,65,,
2008,RIDING MOUNTAIN WEST,FLAX,OMEGA (YELLOW SEEDED),3,1952.0,0.847,13,65,,
2008,RIDING MOUNTAIN WEST,FLAX,TAURUS (FP1092),5,814.0,0.749,13,65,,
2008,RIDING MOUNTAIN WEST,GRASSES,NO VAR,17,1307.0,0.609,13,65,,
2008,RIDING MOUNTAIN WEST,GRASSES,NO VAR (TIMOTHY),6,577.0,1.419,13,65,,
2008,RIDING MOUNTAIN WEST,OATS,FURLONG (OT2009),9,1687.0,2.079,13,65,,
2008,RIDING MOUNTAIN WEST,OATS,LEGGETT (OT2021),10,934.0,1.627,13,65,,
2008,RIDING MOUNTAIN WEST,OATS,RONALD (OT296),10,1194.0,1.562,13,65,,
2008,RIDING MOUNTAIN WEST,OATS,TRIPLE CROWN (OT 541),3,500.0,1.148,13,65,,
2008,RIDING MOUNTAIN WEST,RED SPRING WHEAT,AC BARRIE (BW 661),18,4782.0,0.901,13,65,,
2008,RIDING MOUNTAIN WEST,RED SPRING WHEAT,AC DOMAIN (BW 148),53,13458.0,1.152,13,65,,
2008,RIDING MOUNTAIN WEST,RED SPRING WHEAT,AC INTREPID (BW 693),12,6782.0,1.414,13,65,,
2008,RIDING MOUNTAIN WEST,RED SPRING WHEAT,CDC IMAGINE (BW758)(IMI),8,863.0,1.432,13,65,,
2008,RIDING MOUNTAIN WEST,RED SPRING WHEAT,CDC TEAL (BW 616),27,8170.0,1.333,13,65,,
2008,RIDING MOUNTAIN WEST,RED SPRING WHEAT,HARVEST (BW259),26,6765.0,1.39,13,65,,
2008,RIDING MOUNTAIN WEST,RED SPRING WHEAT,INFINITY (BW 799),11,3338.0,1.558,13,65,,
2008,RIDING MOUNTAIN WEST,RED SPRING WHEAT,LILLIAN (BW776),4,918.0,1.38,13,65,,
2008,RIDING MOUNTAIN WEST,RED SPRING WHEAT,5400IP (BW295),7,1516.0,1.199,13,65,,
2008,RIDING MOUNTAIN WEST,RED SPRING WHEAT,5602HR (BW297),6,1213.0,1.438,13,65,,
2008,RITCHOT,ALFALFA,NO VAR,3,588.0,2.128,13,66,,
2008,RITCHOT,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),16,3628.0,0.953,13,66,,
2008,RITCHOT,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),5,705.0,1.01,13,66,,
2008,RITCHOT,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),7,1765.0,0.972,13,66,,
2008,RITCHOT,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),4,1481.0,0.935,13,66,,
2008,RITCHOT,ARGENTINE CANOLA,71-45RR (Z2409) (RT),4,906.0,0.947,13,66,,
2008,RITCHOT,ARGENTINE CANOLA,8440 <INVIGOR> |PHS04-781| (LT),10,2571.1,0.958,13,66,,
2008,RITCHOT,ARGENTINE CANOLA,9590 (LT),5,984.0,1.037,13,66,,
2008,RITCHOT,GRAIN CORN,39D97 <PIONEER> (BT)(LT)(RT),6,794.0,3.657,13,66,,
2008,RITCHOT,HARD WHITE WHEAT,SNOWBIRD,5,1071.0,1.402,13,66,,
2008,RITCHOT,MIXED GRAIN,"NO VAR-WHT,OAT,BLY,PEA,TRIT ONLY",4,950.0,1.63,13,66,,
2008,RITCHOT,OATS,FURLONG (OT2009),4,643.0,1.697,13,66,,
2008,RITCHOT,OATS,LEGGETT (OT2021),7,1255.0,1.966,13,66,,
2008,RITCHOT,OATS,RONALD (OT296),12,2690.0,1.732,13,66,,
2008,RITCHOT,RED SPRING WHEAT,AC BARRIE (BW 661),13,1253.0,1.451,13,66,,
2008,RITCHOT,RED SPRING WHEAT,SUPERB (BW252),5,612.0,1.468,13,66,,
2008,RITCHOT,RED SPRING WHEAT,5602HR (BW297),14,3225.0,1.244,13,66,,
2008,RITCHOT,SOYBEANS,LS 0036RR <LEGEND> |X0036RR| (RT),3,1692.0,0.914,13,66,,
2008,RITCHOT,SOYBEANS,NSC PORTAGE RR (2013)(RT),20,5182.0,1.081,13,66,,
2008,RITCHOT,SOYBEANS,NSC 2007 (RT),3,547.0,0.934,13,66,,
2008,RITCHOT,SOYBEANS,NSC 2011RR (RT),5,2172.0,1.014,13,66,,
2008,RITCHOT,SOYBEANS,90A06 (PH06002)(RT),6,1530.0,0.97,13,66,,
2008,RITCHOT,SOYBEANS,90M01 <PIONEER> |PH0502| (RT),5,696.0,1.019,13,66,,
2008,RITCHOT,WINTER WHEAT,CDC FALCON,28,5530.1,2.197,13,66,,
2008,RIVERDALE,ALFALFA,NO VAR,14,1512.0,1.369,13,67,,
2008,RIVERDALE,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),14,1002.0,1.013,13,67,,
2008,RIVERDALE,ALFALFA/GRASS MIX.,NO VAR (VARIETY TYPE UNKNOWN),24,1873.0,1.15,13,67,,
2008,RIVERDALE,ARGENTINE CANOLA,NEX 845CL (DN040845)(ST),8,1616.0,0.798,13,67,,
2008,RIVERDALE,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),11,1524.0,0.907,13,67,,
2008,RIVERDALE,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),10,3595.0,0.972,13,67,,
2008,RIVERDALE,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),10,2381.0,0.988,13,67,,
2008,RIVERDALE,ARGENTINE CANOLA,71-45RR (Z2409) (RT),12,2519.0,0.832,13,67,,
2008,RIVERDALE,ARGENTINE CANOLA,8440 <INVIGOR> |PHS04-781| (LT),7,1257.0,0.983,13,67,,
2008,RIVERDALE,ARGENTINE CANOLA,9590 (LT),4,544.0,0.869,13,67,,
2008,RIVERDALE,BARLEY,AC METCALFE (TR 232),15,1723.0,1.145,13,67,,
2008,RIVERDALE,BARLEY,CONLON,4,1574.0,1.359,13,67,,
2008,RIVERDALE,BARLEY,LEGACY (BT950),10,2397.0,1.476,13,67,,
2008,RIVERDALE,BARLEY,NEWDALE (TR258),6,1067.0,1.242,13,67,,
2008,RIVERDALE,BARLEY,"VIVAR (H87020011,SD516)",4,664.0,1.253,13,67,,
2008,RIVERDALE,FIELD PEAS,CDC GOLDEN (CDC 0007),7,1373.0,0.862,13,67,,
2008,RIVERDALE,FIELD PEAS,CUTLASS,3,512.0,1.03,13,67,,
2008,RIVERDALE,FLAX,CDC BETHUNE (FP1026),19,2866.0,0.687,13,67,,
2008,RIVERDALE,NON-OIL SUNFLOWERS,6946 <SEEDS2000>,3,555.0,0.556,13,67,,
2008,RIVERDALE,OATS,FURLONG (OT2009),8,955.0,1.471,13,67,,
2008,RIVERDALE,OATS,PINNACLE,10,763.0,1.845,13,67,,
2008,RIVERDALE,RED SPRING WHEAT,AC BARRIE (BW 661),27,8451.0,1.171,13,67,,
2008,RIVERDALE,RED SPRING WHEAT,AC DOMAIN (BW 148),5,1255.0,1.124,13,67,,
2008,RIVERDALE,RED SPRING WHEAT,HARVEST (BW259),3,738.0,1.307,13,67,,
2008,RIVERDALE,RED SPRING WHEAT,SUPERB (BW252),22,5541.0,1.279,13,67,,
2008,RIVERDALE,RED SPRING WHEAT,5602HR (BW297),8,2259.0,1.097,13,67,,
2008,RIVERDALE,WINTER WHEAT,CDC BUTEO (S96-33),5,760.0,1.294,13,67,,
2008,RIVERDALE,WINTER WHEAT,CDC FALCON,8,1827.0,1.327,13,67,,
2008,ROCKWOOD,ALFALFA,NO VAR,19,1918.0,2.735,13,68,,
2008,ROCKWOOD,ALFALFA/GRASS MIX.,NO VAR (ALF & TIM),8,530.0,1.239,13,68,,
2008,ROCKWOOD,ALFALFA/GRASS MIX.,NO VAR (ALF & UNKNOWN PERENNIAL GRASS),7,771.0,2.883,13,68,,
2008,ROCKWOOD,ALFALFA/GRASS MIX.,NO VAR (ALF BRM TIM),7,548.0,0.873,13,68,,
2008,ROCKWOOD,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),17,1536.0,1.611,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,NEX 845CL (DN040845)(ST),7,1564.0,0.722,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,PRAIRIE 719RR (RT),4,541.0,0.616,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,1818 <CANTERRA> |PR6382| (RT),13,1640.0,0.811,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,1841 (RT),14,2278.0,0.92,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,4414 (RT),5,926.0,0.74,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,45H26 <PIONEER> |03N230R| (RT),3,520.0,0.746,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,46P50 (03N322R) (RT),6,1154.0,0.685,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),34,6485.0,0.84,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),10,1797.0,0.798,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),11,2078.0,1.047,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,71-45RR (Z2409) (RT),13,1945.0,0.666,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,8440 <INVIGOR> |PHS04-781| (LT),13,1997.0,0.949,13,68,,
2008,ROCKWOOD,ARGENTINE CANOLA,9590 (LT),12,2644.0,0.884,13,68,,
2008,ROCKWOOD,BARLEY,AC METCALFE (TR 232),8,1100.0,1.659,13,68,,
2008,ROCKWOOD,BARLEY,CDC COPELAND (TR 150),8,839.0,1.44,13,68,,
2008,ROCKWOOD,BARLEY,CONLON,19,5561.0,1.618,13,68,,
2008,ROCKWOOD,BARLEY,NEWDALE (TR258),5,979.0,1.479,13,68,,
2008,ROCKWOOD,BARLEY,ROBUST,15,2148.0,1.205,13,68,,
2008,ROCKWOOD,FEED WHEAT,ALSEN,3,685.0,1.318,13,68,,
2008,ROCKWOOD,FEED WHEAT,GLENN,3,1160.0,1.402,13,68,,
2008,ROCKWOOD,HARD WHITE WHEAT,SNOWBIRD,8,1940.0,1.29,13,68,,
2008,ROCKWOOD,OATS,AC ASSINIBOIA (OT 275),7,1005.0,0.936,13,68,,
2008,ROCKWOOD,OATS,CDC DANCER (OT373),17,4431.0,1.558,13,68,,
2008,ROCKWOOD,OATS,FURLONG (OT2009),19,2345.0,1.443,13,68,,
2008,ROCKWOOD,OATS,JORDAN (OT2027),4,1121.0,1.683,13,68,,
2008,ROCKWOOD,OATS,LEGGETT (OT2021),4,863.0,1.581,13,68,,
2008,ROCKWOOD,OATS,PINNACLE,4,965.0,1.349,13,68,,
2008,ROCKWOOD,OATS,RONALD (OT296),15,1294.0,1.307,13,68,,
2008,ROCKWOOD,RED SPRING WHEAT,AC BARRIE (BW 661),31,6988.0,1.185,13,68,,
2008,ROCKWOOD,RED SPRING WHEAT,CDC GO (BW781),10,1822.0,1.318,13,68,,
2008,ROCKWOOD,RED SPRING WHEAT,KANE (BW342),4,933.0,1.548,13,68,,
2008,ROCKWOOD,RED SPRING WHEAT,SUPERB (BW252),7,2189.0,1.201,13,68,,
2008,ROCKWOOD,RED SPRING WHEAT,5601HR (BW256),7,1640.0,1.035,13,68,,
2008,ROCKWOOD,RED SPRING WHEAT,5602HR (BW297),18,3953.0,1.218,13,68,,
2008,ROCKWOOD,SOYBEANS,LS 0036RR <LEGEND> |X0036RR| (RT),4,875.0,0.414,13,68,,
2008,ROCKWOOD,SOYBEANS,RR REGIS (PR33122RR)(RT),4,674.0,0.727,13,68,,
2008,ROCKWOOD,SOYBEANS,90A06 (PH06002)(RT),4,909.0,0.884,13,68,,
2008,ROCKWOOD,WINTER WHEAT,CDC FALCON,24,6948.0,1.921,13,68,,
2008,ROLAND,ARGENTINE CANOLA,NEX 845CL (DN040845)(ST),10,1550.0,0.924,13,69,,
2008,ROLAND,ARGENTINE CANOLA,VICTORY V2018 (RT),8,1596.0,1.03,13,69,,
2008,ROLAND,ARGENTINE CANOLA,1143 <INVIGOR HEALTH> (LT),8,1867.0,1.145,13,69,,
2008,ROLAND,ARGENTINE CANOLA,1841 (RT),6,1930.0,0.933,13,69,,
2008,ROLAND,ARGENTINE CANOLA,45H26 <PIONEER> |03N230R| (RT),7,695.0,1.04,13,69,,
2008,ROLAND,ARGENTINE CANOLA,45H73 <PIONEER> |04N205I| (ST),4,557.0,1.026,13,69,,
2008,ROLAND,ARGENTINE CANOLA,5020 <INVIGOR> |RHY01/597| (LT),25,4714.0,1.006,13,69,,
2008,ROLAND,ARGENTINE CANOLA,5030 <INVIGOR> |RHY01-403| (LT),12,2045.0,1.059,13,69,,
2008,ROLAND,ARGENTINE CANOLA,5070 <INVIGOR> |RHY01-1997| (LT),17,2956.0,1.071,13,69,,
2008,ROLAND,ARGENTINE CANOLA,5440 <INVIGOR> |PHS04-690| (LT),11,1588.0,1.113,13,69,,
2008,ROLAND,ARGENTINE CANOLA,8440 <INVIGOR> |PHS04-781| (LT),8,1356.0,1.216,13,69,,
2008,ROLAND,ARGENTINE CANOLA,9590 (LT),5,891.0,1.136,13,69,,
2008,ROLAND,BARLEY,CONLON,5,1155.0,2.115,13,69,,
2008,ROLAND,BLACK BEANS,ECLIPSE,4,1166.0,0.838,13,69,,
2008,ROLAND,FLAX,CDC BETHUNE (FP1026),5,716.0,0.841,13,69,,
2008,ROLAND,FLAX,LIGHTNING (FP 1069),5,1063.0,0.768,13,69,,
2008,ROLAND,GRAIN CORN,DEKALB DKC26-79 (RT)(BT),14,1763.0,3.23,13,69,,
2008,ROLAND,GRAIN CORN,HYLAND HL R208 (RT),6,918.0,3.146,13,69,,
2008,ROLAND,GRAIN CORN,PIONEER 39B94 (BT)(LT)(RT),17,2808.0,3.344,13,69,,
2008,ROLAND,GRAIN CORN,PIONEER 39B96 (BT)(LT),5,842.0,3.47,13,69,,
2008,ROLAND,GRAIN CORN,39B90 <PIONEER> (RT),9,1329.0,3.284,13,69,,
2008,ROLAND,GRAIN CORN,39D97 <PIONEER> (BT)(LT)(RT),19,3084.0,3.339,13,69,,
2008,ROLAND,NON-OIL SUNFLOWERS,6946 <SEEDS2000>,8,1291.0,0.751,13,69,,
2008,ROLAND,OATS,FURLONG (OT2009),23,5071.0,2.017,13,69,,
2008,ROLAND,OATS,RONALD (OT296),10,1350.0,1.76,13,69,,
2008,ROLAND,PINTO BEANS,AC PINTOBA (HR 55),4,670.0,0.918,13,69,,
