Municipality,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp,HDD,CDD,Total Rain (mm),Total Snow,Ptol
WESTLAKE-GLADSTONE,5/18/02,2002,5,18,25,5,15,3,0,6,0,6
WESTLAKE-GLADSTONE,5/19/02,2002,5,19,15,10,12.5,5.5,0,0.8,0,0.8
WESTLAKE-GLADSTONE,5/20/02,2002,5,20,15,1,8,10,0,0,0,0
WESTLAKE-GLADSTONE,5/21/02,2002,5,21,16,-1,7.5,10.5,0,4.2,0,4.2
WESTLAKE-GLADSTONE,5/22/02,2002,5,22,13,4,8.5,9.5,0,2,0,2
WESTLAKE-GLADSTONE,5/23/02,2002,5,23,14,0,7,11,0,0,0,0
WESTLAKE-GLADSTONE,5/24/02,2002,5,24,14,1,7.5,10.5,0,0,0,0
WESTLAKE-GLADSTONE,5/25/02,2002,5,25,19,1.5,10.25,7.7,0,0,0,0
WESTLAKE-GLADSTONE,5/26/02,2002,5,26,21,5,13,5,0,0,0,0
WESTLAKE-GLADSTONE,5/27/02,2002,5,27,19,9,14,4,0,0,0,0
WESTLAKE-GLADSTONE,5/28/02,2002,5,28,24,8,16,2,0,0,0,0
WESTLAKE-GLADSTONE,5/29/02,2002,5,29,31,7,19,0,1,0,0,0
WESTLAKE-GLADSTONE,5/30/02,2002,5,30,34,15,24.5,0,6.5,0,0,0
WESTLAKE-GLADSTONE,5/31/02,2002,5,31,34,14,24,0,6,0,0,0
WESTLAKE-GLADSTONE,6/1/02,2002,6,1,27,15,21,0,3,0,0,0
WESTLAKE-GLADSTONE,6/2/02,2002,6,2,25,13,19,0,1,0,0,0
WESTLAKE-GLADSTONE,6/3/02,2002,6,3,29,12,20.5,0,2.5,0,0,0
WESTLAKE-GLADSTONE,6/4/02,2002,6,4,31,14,22.5,0,4.5,0,0,0
WESTLAKE-GLADSTONE,6/5/02,2002,6,5,29,12,20.5,0,2.5,0,0,0
WESTLAKE-GLADSTONE,6/6/02,2002,6,6,15,10,12.5,5.5,0,9.2,0,9.2
WESTLAKE-GLADSTONE,6/7/02,2002,6,7,12,6,9,9,0,0,0,0
WESTLAKE-GLADSTONE,6/8/02,2002,6,8,19,0,9.5,8.5,0,0,0,0
WESTLAKE-GLADSTONE,6/9/02,2002,6,9,23,4,13.5,4.5,0,0,0,0
WESTLAKE-GLADSTONE,6/10/02,2002,6,10,20,3,11.5,6.5,0,0,0,0
WESTLAKE-GLADSTONE,6/11/02,2002,6,11,25,5,15,3,0,0,0,0
WESTLAKE-GLADSTONE,6/12/02,2002,6,12,29,7,18,0,0,0,0,0
WESTLAKE-GLADSTONE,6/13/02,2002,6,13,30,11,20.5,0,2.5,0,0,0
WESTLAKE-GLADSTONE,6/14/02,2002,6,14,31,14,22.5,0,4.5,0,0,0
WESTLAKE-GLADSTONE,6/15/02,2002,6,15,31,16,23.5,0,5.5,0,0,0
WESTLAKE-GLADSTONE,6/16/02,2002,6,16,35,19,27,0,9,0,0,0
WESTLAKE-GLADSTONE,6/17/02,2002,6,17,38,22,30,0,12,0,0,0
WESTLAKE-GLADSTONE,6/18/02,2002,6,18,35.5,23,29.25,0,11.3,0,0,0
WESTLAKE-GLADSTONE,6/19/02,2002,6,19,31,14,22.5,0,4.5,8.6,0,8.6
WESTLAKE-GLADSTONE,6/20/02,2002,6,20,32,17,24.5,0,6.5,10,0,10
WESTLAKE-GLADSTONE,6/21/02,2002,6,21,27,14,20.5,0,2.5,15.8,0,15.8
WESTLAKE-GLADSTONE,6/22/02,2002,6,22,27,15,21,0,3,8,0,8
WESTLAKE-GLADSTONE,6/23/02,2002,6,23,20,15,17.5,0.5,0,4.2,0,4.2
WESTLAKE-GLADSTONE,6/24/02,2002,6,24,16,11,13.5,4.5,0,1.6,0,1.6
WESTLAKE-GLADSTONE,6/25/02,2002,6,25,22,12,17,1,0,0,0,0
WESTLAKE-GLADSTONE,6/26/02,2002,6,26,25,12,18.5,0,0.5,0,0,0
WESTLAKE-GLADSTONE,6/27/02,2002,6,27,27,13,20,0,2,0,0,0
WESTLAKE-GLADSTONE,6/28/02,2002,6,28,27,14,20.5,0,2.5,0,0,0
WESTLAKE-GLADSTONE,6/29/02,2002,6,29,15,13,14,4,0,8.2,0,8.2
WESTLAKE-GLADSTONE,6/30/02,2002,6,30,20,8,14,4,0,0,0,0
WESTLAKE-GLADSTONE,7/1/02,2002,7,1,21,6,13.5,4.5,0,0,0,0
WESTLAKE-GLADSTONE,7/2/02,2002,7,2,23,11,17,1,0,4.6,0,4.6
WESTLAKE-GLADSTONE,7/3/02,2002,7,3,21,11,16,2,0,0,0,0
WESTLAKE-GLADSTONE,7/4/02,2002,7,4,22,9,15.5,2.5,0,0,0,0
WESTLAKE-GLADSTONE,7/5/02,2002,7,5,19,11,15,3,0,0,0,0
WESTLAKE-GLADSTONE,7/6/02,2002,7,6,22,9,15.5,2.5,0,0,0,0
WESTLAKE-GLADSTONE,7/7/02,2002,7,7,25,10,17.5,0.5,0,0,0,0
WESTLAKE-GLADSTONE,7/8/02,2002,7,8,26,14,20,0,2,0,0,0
WESTLAKE-GLADSTONE,7/9/02,2002,7,9,31,14,22.5,0,4.5,0,0,0
WESTLAKE-GLADSTONE,7/10/02,2002,7,10,27,17,22,0,4,0,0,0
WESTLAKE-GLADSTONE,7/11/02,2002,7,11,34,19,26.5,0,8.5,0,0,0
WESTLAKE-GLADSTONE,7/12/02,2002,7,12,33,19,26,0,8,0,0,0
WESTLAKE-GLADSTONE,7/13/02,2002,7,13,29,16,22.5,0,4.5,0,0,0
WESTLAKE-GLADSTONE,7/14/02,2002,7,14,27,13,20,0,2,0,0,0
WESTLAKE-GLADSTONE,7/15/02,2002,7,15,29,11.5,20.25,0,2.3,0.6,0,0.6
WESTLAKE-GLADSTONE,7/16/02,2002,7,16,25,16,20.5,0,2.5,3,0,3
WESTLAKE-GLADSTONE,7/17/02,2002,7,17,25,14,19.5,0,1.5,3.4,0,3.4
WESTLAKE-GLADSTONE,7/18/02,2002,7,18,25,9,17,1,0,3,0,3
WESTLAKE-GLADSTONE,7/19/02,2002,7,19,26,16.5,21.25,0,3.3,0,0,0
WESTLAKE-GLADSTONE,7/20/02,2002,7,20,25,11,18,0,0,4,0,4
WESTLAKE-GLADSTONE,7/21/02,2002,7,21,23,14,18.5,0,0.5,0,0,0
WESTLAKE-GLADSTONE,7/22/02,2002,7,22,26,9,17.5,0.5,0,0,0,0
WESTLAKE-GLADSTONE,7/23/02,2002,7,23,29,12,20.5,0,2.5,6.6,0,6.6
WESTLAKE-GLADSTONE,7/24/02,2002,7,24,22,10,16,2,0,0,0,0
WESTLAKE-GLADSTONE,7/25/02,2002,7,25,25,10,17.5,0.5,0,0,0,0
WESTLAKE-GLADSTONE,7/26/02,2002,7,26,28,13,20.5,0,2.5,5,0,5
WESTLAKE-GLADSTONE,7/27/02,2002,7,27,29,17,23,0,5,4.6,0,4.6
WESTLAKE-GLADSTONE,7/28/02,2002,7,28,25,12,18.5,0,0.5,0,0,0
WESTLAKE-GLADSTONE,7/29/02,2002,7,29,27,9,18,0,0,1.4,0,1.4
WESTLAKE-GLADSTONE,7/30/02,2002,7,30,27,16,21.5,0,3.5,0,0,0
WESTLAKE-GLADSTONE,7/31/02,2002,7,31,25,8,16.5,1.5,0,0,0,0
WESTLAKE-GLADSTONE,8/1/02,2002,8,1,29,11,20,0,2,0,0,0
WESTLAKE-GLADSTONE,8/2/02,2002,8,2,26,12,19,0,1,2,0,2
WESTLAKE-GLADSTONE,8/3/02,2002,8,3,26,7,16.5,1.5,0,0,0,0
WESTLAKE-GLADSTONE,8/4/02,2002,8,4,27,11,19,0,1,0,0,0
WESTLAKE-GLADSTONE,8/5/02,2002,8,5,32,13,22.5,0,4.5,0,0,0
WESTLAKE-GLADSTONE,8/6/02,2002,8,6,32,18,25,0,7,0,0,0
WESTLAKE-GLADSTONE,8/7/02,2002,8,7,35,19,27,0,9,0,0,0
WESTLAKE-GLADSTONE,8/8/02,2002,8,8,31,20,25.5,0,7.5,6.4,0,6.4
WESTLAKE-GLADSTONE,8/9/02,2002,8,9,20,12,16,2,0,0,0,0
WESTLAKE-GLADSTONE,8/10/02,2002,8,10,22,13,17.5,0.5,0,0,0,0
WESTLAKE-GLADSTONE,8/11/02,2002,8,11,24,8,16,2,0,0,0,0
WESTLAKE-GLADSTONE,8/12/02,2002,8,12,26,12,19,0,1,0,0,0
WESTLAKE-GLADSTONE,8/13/02,2002,8,13,27,10,18.5,0,0.5,14,0,14
WESTLAKE-GLADSTONE,8/14/02,2002,8,14,23,11,17,1,0,0,0,0
WESTLAKE-GLADSTONE,8/15/02,2002,8,15,31,10,20.5,0,2.5,0,0,0
WESTLAKE-GLADSTONE,8/16/02,2002,8,16,32,13,22.5,0,4.5,0,0,0
WESTLAKE-GLADSTONE,8/17/02,2002,8,17,31,20,25.5,0,7.5,0,0,0
WESTLAKE-GLADSTONE,8/18/02,2002,8,18,23,20,21.5,0,3.5,32,0,32
WESTLAKE-GLADSTONE,8/19/02,2002,8,19,25,11,18,0,0,0,0,0
WESTLAKE-GLADSTONE,8/20/02,2002,8,20,26,9,17.5,0.5,0,0,0,0
WESTLAKE-GLADSTONE,8/21/02,2002,8,21,26,8,17,1,0,4.6,0,4.6
WESTLAKE-GLADSTONE,8/22/02,2002,8,22,28,13,20.5,0,2.5,0,0,0
WESTLAKE-GLADSTONE,8/23/02,2002,8,23,19,7,13,5,0,1,0,1
WESTLAKE-GLADSTONE,8/24/02,2002,8,24,23,14,18.5,0,0.5,0,0,0
WESTLAKE-GLADSTONE,8/25/02,2002,8,25,26,15,20.5,0,2.5,0,0,0
WESTLAKE-GLADSTONE,8/26/02,2002,8,26,24,8,16,2,0,0.6,0,0.6
WESTLAKE-GLADSTONE,8/27/02,2002,8,27,28,16,22,0,4,0,0,0
WESTLAKE-GLADSTONE,8/28/02,2002,8,28,23,9,16,2,0,0,0,0
WESTLAKE-GLADSTONE,8/29/02,2002,8,29,26,10,18,0,0,12,0,12
WESTLAKE-GLADSTONE,8/30/02,2002,8,30,23,15,19,0,1,0,0,0
WESTLAKE-GLADSTONE,8/31/02,2002,8,31,24,6,15,3,0,0,0,0
WESTLAKE-GLADSTONE,9/1/02,2002,9,1,29,6,17.5,0.5,0,0,0,0
WESTLAKE-GLADSTONE,9/2/02,2002,9,2,24,9,16.5,1.5,0,0,0,0
WESTLAKE-GLADSTONE,9/3/02,2002,9,3,32,6,19,0,1,0,0,0
WESTLAKE-GLADSTONE,9/4/02,2002,9,4,26,11,18.5,0,0.5,0,0,0
WESTLAKE-GLADSTONE,9/5/02,2002,9,5,21,9,15,3,0,27,0,27
WESTLAKE-GLADSTONE,9/6/02,2002,9,6,15,13,14,4,0,0,0,0
WESTLAKE-GLADSTONE,9/7/02,2002,9,7,15,2,8.5,9.5,0,0,0,0
WESTLAKE-GLADSTONE,9/8/02,2002,9,8,21,1.5,11.25,6.7,0,0,0,0
WESTLAKE-GLADSTONE,9/9/02,2002,9,9,20,4,12,6,0,0,0,0
WESTLAKE-GLADSTONE,9/10/02,2002,9,10,25,4,14.5,3.5,0,0,0,0
WESTLAKE-GLADSTONE,9/11/02,2002,9,11,29,10,19.5,0,1.5,0,0,0
WESTLAKE-GLADSTONE,9/12/02,2002,9,12,29,16,22.5,0,4.5,0,0,0
WESTLAKE-GLADSTONE,9/13/02,2002,9,13,19,11,15,3,0,0,0,0
WESTLAKE-GLADSTONE,9/14/02,2002,9,14,24,1,12.5,5.5,0,0,0,0
WESTLAKE-GLADSTONE,9/15/02,2002,9,15,23,6,14.5,3.5,0,0.6,0,0.6
WESTLAKE-GLADSTONE,9/16/02,2002,9,16,15,8,11.5,6.5,0,0.2,0,0.2
WESTLAKE-GLADSTONE,9/17/02,2002,9,17,19,0.5,9.75,8.2,0,5,0,5
WESTLAKE-GLADSTONE,9/18/02,2002,9,18,10,5,7.5,10.5,0,2.6,0,2.6
WESTLAKE-GLADSTONE,9/19/02,2002,9,19,10,2,6,12,0,0,0,0
WESTLAKE-GLADSTONE,9/20/02,2002,9,20,5,-2,1.5,16.5,0,5,4.8,9.8
WESTLAKE-GLADSTONE,9/21/02,2002,9,21,7,-1,3,15,0,0,0,0
WESTLAKE-GLADSTONE,9/22/02,2002,9,22,13,-3,5,13,0,0,0,0
WESTLAKE-GLADSTONE,9/23/02,2002,9,23,15,-5,5,13,0,0,0,0
WESTLAKE-GLADSTONE,9/24/02,2002,9,24,21,5,13,5,0,0,0,0
WESTLAKE-GLADSTONE,9/25/02,2002,9,25,24,5,14.5,3.5,0,0,0,0
WESTLAKE-GLADSTONE,9/26/02,2002,9,26,26,3,14.5,3.5,0,0,0,0
WESTLAKE-GLADSTONE,9/27/02,2002,9,27,27,4,15.5,2.5,0,0.8,0,0.8
WESTLAKE-GLADSTONE,9/28/02,2002,9,28,27,8,17.5,0.5,0,0,0,0
WESTLAKE-GLADSTONE,9/29/02,2002,9,29,27,6,16.5,1.5,0,0,0,0
WESTLAKE-GLADSTONE,9/30/02,2002,9,30,17,8,12.5,5.5,0,0,0,0
WESTLAKE-GLADSTONE,10/1/02,2002,10,1,17,0,8.5,9.5,0,0,0,0
WESTLAKE-GLADSTONE,10/2/02,2002,10,2,13,0,6.5,11.5,0,0,0,0
WESTLAKE-GLADSTONE,10/3/02,2002,10,3,15,-1,7,11,0,0,0,0
WESTLAKE-GLADSTONE,10/4/02,2002,10,4,10,-3,3.5,14.5,0,0,0,0
WESTLAKE-GLADSTONE,10/5/02,2002,10,5,12,6,9,9,0,0,0,0
WESTLAKE-GLADSTONE,10/6/02,2002,10,6,15,3,9,9,0,0,0,0
WESTLAKE-GLADSTONE,10/7/02,2002,10,7,14,-3,5.5,12.5,0,0,0,0
WESTLAKE-GLADSTONE,10/8/02,2002,10,8,16,-1,7.5,10.5,0,0,0,0
WESTLAKE-GLADSTONE,10/9/02,2002,10,9,19,1,10,8,0,0,0,0
WESTLAKE-GLADSTONE,10/10/02,2002,10,10,21,3,12,6,0,0,0,0
WESTLAKE-GLADSTONE,10/11/02,2002,10,11,22,5,13.5,4.5,0,0,0,0
WESTLAKE-GLADSTONE,10/12/02,2002,10,12,18,8,13,5,0,4.8,0,4.8
WESTLAKE-GLADSTONE,10/13/02,2002,10,13,10,3,6.5,11.5,0,18,0,18
WESTLAKE-GLADSTONE,10/14/02,2002,10,14,8,0,4,14,0,0,0,0
WESTLAKE-GLADSTONE,10/15/02,2002,10,15,14,-2,6,12,0,0,0,0
WESTLAKE-GLADSTONE,10/16/02,2002,10,16,14,-1,6.5,11.5,0,0,0,0
WESTLAKE-GLADSTONE,10/17/02,2002,10,17,9,5,7,11,0,0,0,0
WESTLAKE-GLADSTONE,10/18/02,2002,10,18,4,-4,0,18,0,12,0,12
WESTLAKE-GLADSTONE,10/19/02,2002,10,19,5,0,2.5,15.5,0,4.6,0,4.6
WESTLAKE-GLADSTONE,10/20/02,2002,10,20,9,1,5,13,0,0,0,0
WESTLAKE-GLADSTONE,10/21/02,2002,10,21,8,-2,3,15,0,0,0,0
WESTLAKE-GLADSTONE,10/22/02,2002,10,22,6,-4,1,17,0,0,0,0
WESTLAKE-GLADSTONE,10/23/02,2002,10,23,10,-4,3,15,0,0,0,0
WESTLAKE-GLADSTONE,10/24/02,2002,10,24,14,-5,4.5,13.5,0,0,0,0
WESTLAKE-GLADSTONE,10/25/02,2002,10,25,10,0,5,13,0,0,0,0
WESTLAKE-GLADSTONE,10/26/02,2002,10,26,9,-5,2,16,0,0,0,0
WESTLAKE-GLADSTONE,10/27/02,2002,10,27,10,1,5.5,12.5,0,5,0,5
WESTLAKE-GLADSTONE,10/28/02,2002,10,28,3,-2,0.5,17.5,0,0,4,4
WESTLAKE-GLADSTONE,10/29/02,2002,10,29,-2,-4,-3,21,0,0,0,0
WESTLAKE-GLADSTONE,10/30/02,2002,10,30,2,-8,-3,21,0,0,0,0
WESTLAKE-GLADSTONE,10/31/02,2002,10,31,2,-11,-4.5,22.5,0,0,2,2
WESTLAKE-GLADSTONE,11/1/02,2002,11,1,0,-2.5,-1.25,19.3,0,0,7,7
WESTLAKE-GLADSTONE,11/2/02,2002,11,2,-1,-7,-4,22,0,0,0,0
WESTLAKE-GLADSTONE,11/3/02,2002,11,3,-7,-15,-11,29,0,0,0,0
WESTLAKE-GLADSTONE,11/4/02,2002,11,4,2,-20,-9,27,0,0,0,0
WESTLAKE-GLADSTONE,11/5/02,2002,11,5,2,-13,-5.5,23.5,0,0,0,0
WESTLAKE-GLADSTONE,11/6/02,2002,11,6,-1,-5,-3,21,0,0,0,0
WESTLAKE-GLADSTONE,11/7/02,2002,11,7,-6,-13,-9.5,27.5,0,0,0,0
WESTLAKE-GLADSTONE,11/8/02,2002,11,8,-6,-13,-9.5,27.5,0,0,2,2
WESTLAKE-GLADSTONE,11/9/02,2002,11,9,-6,-12,-9,27,0,0,11,11
WESTLAKE-GLADSTONE,11/10/02,2002,11,10,-9,-15,-12,30,0,0,0,0
WESTLAKE-GLADSTONE,11/11/02,2002,11,11,-13,-25,-19,37,0,0,0,0
WESTLAKE-GLADSTONE,11/12/02,2002,11,12,-10,-29,-19.5,37.5,0,0,0,0
WESTLAKE-GLADSTONE,11/13/02,2002,11,13,-5,-23,-14,32,0,0,0,0
WESTLAKE-GLADSTONE,11/14/02,2002,11,14,1,-11,-5,23,0,0,0,0
WESTLAKE-GLADSTONE,11/15/02,2002,11,15,0,-9,-4.5,22.5,0,0,0,0
WESTLAKE-GLADSTONE,11/16/02,2002,11,16,-5,-17,-11,29,0,0,6,6
WESTLAKE-GLADSTONE,11/17/02,2002,11,17,0,-5,-2.5,20.5,0,0,0,0
WESTLAKE-GLADSTONE,11/18/02,2002,11,18,2,-4,-1,19,0,0,0,0
WESTLAKE-GLADSTONE,11/19/02,2002,11,19,4,-4,0,18,0,0,0,0
WESTLAKE-GLADSTONE,11/20/02,2002,11,20,-1,-7,-4,22,0,0,0,0
WESTLAKE-GLADSTONE,11/21/02,2002,11,21,-8,-17,-12.5,30.5,0,0,0,0
WESTLAKE-GLADSTONE,11/22/02,2002,11,22,-7,-15,-11,29,0,0,0,0
WESTLAKE-GLADSTONE,11/23/02,2002,11,23,-10,-25,-17.5,35.5,0,0,9,9
WESTLAKE-GLADSTONE,11/24/02,2002,11,24,-10,-15,-12.5,30.5,0,0,2,2
WESTLAKE-GLADSTONE,11/25/02,2002,11,25,-13,-18,-15.5,33.5,0,0,0,0
WESTLAKE-GLADSTONE,11/26/02,2002,11,26,-14,-28,-21,39,0,0,0,0
WESTLAKE-GLADSTONE,11/27/02,2002,11,27,-13,-23,-18,36,0,0,0,0
WESTLAKE-GLADSTONE,11/28/02,2002,11,28,-13,-21,-17,35,0,0,0,0
WESTLAKE-GLADSTONE,11/29/02,2002,11,29,-8,-28,-18,36,0,0,10,10
WESTLAKE-GLADSTONE,11/30/02,2002,11,30,-9,-19,-14,32,0,0,0,0
WESTLAKE-GLADSTONE,12/1/02,2002,12,1,-10,-23,-16.5,34.5,0,0,7,7
WESTLAKE-GLADSTONE,12/2/02,2002,12,2,-8,-17,-12.5,30.5,0,0,0,0
WESTLAKE-GLADSTONE,12/3/02,2002,12,3,-3,-11,-7,25,0,0,0,0
WESTLAKE-GLADSTONE,12/4/02,2002,12,4,-2,-20,-11,29,0,0,8,8
WESTLAKE-GLADSTONE,12/5/02,2002,12,5,-15,-22,-18.5,36.5,0,0,0,0
WESTLAKE-GLADSTONE,12/6/02,2002,12,6,-15,-29,-22,40,0,0,0,0
WESTLAKE-GLADSTONE,12/7/02,2002,12,7,-20,-33,-26.5,44.5,0,0,15,15
WESTLAKE-GLADSTONE,12/8/02,2002,12,8,-20,-25,-22.5,40.5,0,0,8,8
WESTLAKE-GLADSTONE,12/9/02,2002,12,9,-25,-32,-28.5,46.5,0,0,0,0
WESTLAKE-GLADSTONE,12/10/02,2002,12,10,-26,-35,-30.5,48.5,0,0,0,0
WESTLAKE-GLADSTONE,12/11/02,2002,12,11,-26,-35,-30.5,48.5,0,0,0,0
WESTLAKE-GLADSTONE,12/12/02,2002,12,12,-18,-38,-28,46,0,0,3,3
WESTLAKE-GLADSTONE,12/13/02,2002,12,13,-11,-33,-22,40,0,0,3,3
WESTLAKE-GLADSTONE,12/14/02,2002,12,14,-11,-14,-12.5,30.5,0,0,0,0
WESTLAKE-GLADSTONE,12/15/02,2002,12,15,-14,-22,-18,36,0,0,0,0
WESTLAKE-GLADSTONE,12/16/02,2002,12,16,-14,-24,-19,37,0,0,0,0
WESTLAKE-GLADSTONE,12/17/02,2002,12,17,-12,-19,-15.5,33.5,0,0,0,0
WESTLAKE-GLADSTONE,12/18/02,2002,12,18,-13,-30,-21.5,39.5,0,0,0,0
WESTLAKE-GLADSTONE,12/19/02,2002,12,19,-9,-27,-18,36,0,0,1,1
WESTLAKE-GLADSTONE,12/20/02,2002,12,20,-9,-15,-12,30,0,0,0,0
WESTLAKE-GLADSTONE,12/21/02,2002,12,21,-11,-20,-15.5,33.5,0,0,0,0
WESTLAKE-GLADSTONE,12/22/02,2002,12,22,-7,-22,-14.5,32.5,0,0,0,0
WESTLAKE-GLADSTONE,12/23/02,2002,12,23,-3,-15,-9,27,0,0,0,0
WESTLAKE-GLADSTONE,12/24/02,2002,12,24,-5,-9,-7,25,0,0,0,0
WESTLAKE-GLADSTONE,12/25/02,2002,12,25,-3,-12,-7.5,25.5,0,0,0,0
WESTLAKE-GLADSTONE,12/26/02,2002,12,26,1,-11,-5,23,0,0,0,0
WESTLAKE-GLADSTONE,12/27/02,2002,12,27,-4,-11,-7.5,25.5,0,0,0,0
WESTLAKE-GLADSTONE,12/28/02,2002,12,28,-6,-15,-10.5,28.5,0,0,0,0
WESTLAKE-GLADSTONE,12/29/02,2002,12,29,-7,-20,-13.5,31.5,0,0,0,0
WESTLAKE-GLADSTONE,12/30/02,2002,12,30,-10,-20,-15,33,0,0,0,0
WESTLAKE-GLADSTONE,12/31/02,2002,12,31,-7,-13,-10,28,0,0,0,0
WESTLAKE-GLADSTONE,1/1/03,2003,1,1,-10,-16,-13,31,0,0,0,0
WESTLAKE-GLADSTONE,1/2/03,2003,1,2,-14,-20,-17,35,0,0,0,0
WESTLAKE-GLADSTONE,1/3/03,2003,1,3,-14,-20,-17,35,0,0,2,2
WESTLAKE-GLADSTONE,1/4/03,2003,1,4,-26,-32,-29,47,0,0,0,0
WESTLAKE-GLADSTONE,1/5/03,2003,1,5,-22,-36,-29,47,0,0,0,0
WESTLAKE-GLADSTONE,1/6/03,2003,1,6,-24,-39,-31.5,49.5,0,0,0,0
WESTLAKE-GLADSTONE,1/7/03,2003,1,7,-6,-30,-18,36,0,0,0,0
WESTLAKE-GLADSTONE,1/8/03,2003,1,8,-4,-14,-9,27,0,0,11,11
WESTLAKE-GLADSTONE,1/9/03,2003,1,9,-4,-11,-7.5,25.5,0,0,0,0
WESTLAKE-GLADSTONE,1/10/03,2003,1,10,-6,-11,-8.5,26.5,0,0,0,0
WESTLAKE-GLADSTONE,1/11/03,2003,1,11,3,-14,-5.5,23.5,0,0,0,0
WESTLAKE-GLADSTONE,1/12/03,2003,1,12,8,-2,3,15,0,0,0,0
WESTLAKE-GLADSTONE,1/13/03,2003,1,13,-12,-15,-13.5,31.5,0,0,2,2
WESTLAKE-GLADSTONE,1/14/03,2003,1,14,-16,-30,-23,41,0,0,0,0
WESTLAKE-GLADSTONE,1/15/03,2003,1,15,-19,-35,-27,45,0,0,15,15
WESTLAKE-GLADSTONE,1/16/03,2003,1,16,-17,-20,-18.5,36.5,0,0,11,11
WESTLAKE-GLADSTONE,1/17/03,2003,1,17,-26,-27,-26.5,44.5,0,0,0,0
WESTLAKE-GLADSTONE,1/18/03,2003,1,18,-27,-35,-31,49,0,0,0,0
WESTLAKE-GLADSTONE,1/19/03,2003,1,19,-22,-40,-31,49,0,0,0,0
WESTLAKE-GLADSTONE,1/20/03,2003,1,20,-26,-42,-34,52,0,0,0,0
WESTLAKE-GLADSTONE,1/21/03,2003,1,21,-17,-36,-26.5,44.5,0,0,0,0
WESTLAKE-GLADSTONE,1/22/03,2003,1,22,-20,-34,-27,45,0,0,0,0
WESTLAKE-GLADSTONE,1/23/03,2003,1,23,-17,-36,-26.5,44.5,0,0,0,0
WESTLAKE-GLADSTONE,1/24/03,2003,1,24,-20,-38,-29,47,0,0,0,0
WESTLAKE-GLADSTONE,1/25/03,2003,1,25,-20,-40,-30,48,0,0,0,0
WESTLAKE-GLADSTONE,1/26/03,2003,1,26,-20,-36,-28,46,0,0,2,2
WESTLAKE-GLADSTONE,1/27/03,2003,1,27,-22,-30,-26,44,0,0,0,0
WESTLAKE-GLADSTONE,1/28/03,2003,1,28,-23,-38,-30.5,48.5,0,0,1,1
WESTLAKE-GLADSTONE,1/29/03,2003,1,29,-22,-30,-26,44,0,0,0,0
WESTLAKE-GLADSTONE,1/30/03,2003,1,30,-25,-40,-32.5,50.5,0,0,0,0
WESTLAKE-GLADSTONE,1/31/03,2003,1,31,-29,-34,-31.5,49.5,0,0,0,0
WESTLAKE-GLADSTONE,2/1/03,2003,2,1,-30,-44,-37,55,0,0,0,0
WESTLAKE-GLADSTONE,2/2/03,2003,2,2,-25,-44,-34.5,52.5,0,0,0,0
WESTLAKE-GLADSTONE,2/3/03,2003,2,3,-23,-38,-30.5,48.5,0,0,0,0
WESTLAKE-GLADSTONE,2/4/03,2003,2,4,-15,-31,-23,41,0,0,0,0
WESTLAKE-GLADSTONE,2/5/03,2003,2,5,-8,-29,-18.5,36.5,0,0,0,0
WESTLAKE-GLADSTONE,2/6/03,2003,2,6,4,-16,-6,24,0,0,0,0
WESTLAKE-GLADSTONE,2/7/03,2003,2,7,8,-4,2,16,0,0,0,0
WESTLAKE-GLADSTONE,2/8/03,2003,2,8,8,-7,0.5,17.5,0,0,0,0
WESTLAKE-GLADSTONE,2/9/03,2003,2,9,2,-5,-1.5,19.5,0,0,20,20
WESTLAKE-GLADSTONE,2/10/03,2003,2,10,-2,-5,-3.5,21.5,0,0,3,3
WESTLAKE-GLADSTONE,2/11/03,2003,2,11,-1,-11,-6,24,0,0,0,0
WESTLAKE-GLADSTONE,2/12/03,2003,2,12,-3,-24,-13.5,31.5,0,0,0,0
WESTLAKE-GLADSTONE,2/13/03,2003,2,13,1,-11,-5,23,0,0,0,0
WESTLAKE-GLADSTONE,2/14/03,2003,2,14,-11,-14,-12.5,30.5,0,0,4,4
WESTLAKE-GLADSTONE,2/15/03,2003,2,15,-11,-18,-14.5,32.5,0,0,0,0
WESTLAKE-GLADSTONE,2/16/03,2003,2,16,-9,-16,-12.5,30.5,0,0,1,1
WESTLAKE-GLADSTONE,2/17/03,2003,2,17,-9,-29,-19,37,0,0,0,0
WESTLAKE-GLADSTONE,2/18/03,2003,2,18,-7,-22,-14.5,32.5,0,0,1,1
WESTLAKE-GLADSTONE,2/19/03,2003,2,19,0,-14,-7,25,0,0,0,0
WESTLAKE-GLADSTONE,2/20/03,2003,2,20,-13,-26,-19.5,37.5,0,0,0,0
WESTLAKE-GLADSTONE,2/21/03,2003,2,21,-3,-18,-10.5,28.5,0,0,0,0
WESTLAKE-GLADSTONE,2/22/03,2003,2,22,0,-10,-5,23,0,0,10,10
WESTLAKE-GLADSTONE,2/23/03,2003,2,23,0,-4,-2,20,0,0,0.5,0.5
WESTLAKE-GLADSTONE,2/24/03,2003,2,24,-8,-18,-13,31,0,0,0,0
WESTLAKE-GLADSTONE,2/25/03,2003,2,25,-15,-24,-19.5,37.5,0,0,0,0
WESTLAKE-GLADSTONE,2/26/03,2003,2,26,-15,-27,-21,39,0,0,0,0
WESTLAKE-GLADSTONE,2/27/03,2003,2,27,-18,-24,-21,39,0,0,0,0
